code;name;unit;location;reference product;database;production amount;material_group;ISIC;CPC
f614f6314a8947e093ca3213d0dc58c4;market for cement, unspecified;kilogram;OAS;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
0edf3a3e46a7b5860372df55f7c99872;market for palladium;kilogram;GLO;palladium;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;palladium;2420:Manufacture of basic precious and other non-ferrous metals;"4160: Other non-ferrous metals and articles thereof (including waste and scrap of some metals); cermets and articles […]"
5061c930ec0f725a2fb4d4ed46388c61;market for electricity, low voltage;kilowatt hour;TZ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ee0ace9a4548793ae60ca63728a8e113;market for tap water;kilogram;ZA;tap water;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
803150dde112fd6792cf5b27d0018ed7;market for electricity, low voltage;kilowatt hour;PE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e9fb344e05b371d6652480f29b2fadc0;market for natural gas, high pressure;cubic meter;DK;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
ab59f6e76713191c042eed53781e051e;market for electricity, high voltage;kilowatt hour;JP;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c3f4b986b0837d17225835810d1bc66e;market for electricity, low voltage;kilowatt hour;CR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5abde9ebb964076aae632a16aed0ed51;market for electricity, high voltage;kilowatt hour;DO;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a6f3597a3c9245b47db59643f4def5e5;market for silicon tetrahydride;kilogram;GLO;silicon tetrahydride;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
7c8e217d0be86ab4a32e9be91d0d053f;market for electricity, high voltage;kilowatt hour;CA-PE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
95de8baad8d9f84acff0eb1e8bdf75a2;market for water, completely softened;kilogram;US;water, completely softened;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
dfc928fea58d78654a9a2377912d643b;market for electricity, low voltage;kilowatt hour;IE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
69c423027e42a0f91bf51e6c19e52885;market for water, decarbonised;kilogram;CN;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
b6f1682a9b26383290e4b262b4d4f090;market for electricity, medium voltage;kilowatt hour;BG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
