;name;db_target;db_year;method_0;method_1;method_2;activity;unit;total;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);4153: Semi-finished products of aluminium or aluminium alloys;41431: Unwrought aluminium;46410: Primary cells and primary batteries;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;39363: Waste and scrap of aluminium;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];47130: Printed circuits;"41412: Unrefined copper; copper anodes for electrolytic refining";"463: Insulated wire and cable; optical fibre cables";342: Basic inorganic chemicals n.e.c.;341: Basic organic chemicals;89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;4124: Bars and rods, hot-rolled, of iron or steel;34710: Polymers of ethylene, in primary forms;39990: Other wastes n.e.c.;6511: Road transport services of freight;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];17100: Electrical energy;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;"47150: Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";53211: Highways (except elevated highways), streets and roads;17300: Steam and hot water;4151: Semi-finished products of copper or copper alloys;41513: Wire of copper;88601: Basic iron and steel manufacturing services;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;893: Casting, forging, stamping and similar metal manufacturing services;"41413: Refined copper and copper alloys, unwrought; master alloys of copper";47120: Electrical resistors (except heating resistors);4: Metal products, machinery and equipment;88741: Electronic component and board manufacturing services;47110: Electrical capacitors;531: Buildings;47160: Electronic integrated circuits;3712: Glass fibres and articles thereof, except woven fabrics;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;6512: Railway transport services of freight;54269: General construction services of other industrial plants;"34250: Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";41121: Non-alloy steel in ingots or other primary forms, and semi-finished products of non-alloy steel;39: Wastes or scraps;347: Plastics in primary forms;65229: Other inland water transport services of freight;39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;33380: Lubricants;49114: Motor vehicles n.e.c. for the transport of goods;87141: Maintenance and repair services of motor vehicles;65219: Other coastal and transoceanic water transport services of other freight;36990: Articles of plastics n.e.c.;41443: Tin, unwrought;18000: Natural water;Unnamed: 77;33360: Gas oil;"333: Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);53212: Railways;4611: Electric motors, generators and the like;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
9252;NMC811;PkBudg500;2060;T-reX;Demand: Phosphate rock;Phosphate rock;NMC811, rechargeable, prismatic;kg;0.1187636699254595;0.0380584521580545;0.0026251382482495;;0.0001663518091466;0.0058630457991701;0.0007263580381218;;0.0026836591275342;0.941870413158907;0.0006120991514911;0.0;0.0052004001570877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0001027965081368;;0.0004192406466062;;;;0.0001792216286759;0.000170438252339;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0004516088165296;;;;;;
9253;NMC111;PkBudg500;2060;T-reX;Demand: Phosphate rock;Phosphate rock;NMC111, rechargeable, prismatic;kg;0.1059578894708999;0.0461268104584264;0.0028308804897195;;0.0002083538707888;0.0063095994538671;0.0007977305785704;;0.003001019707391;0.9316316375459244;0.0006236489708529;0.0;0.005920834500505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0001076204656642;;0.0004699089234553;;;;0.0001922673358149;0.0001972029360403;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0006390054114386;;;;;;
9254;LFP;PkBudg500;2060;T-reX;Demand: Phosphate rock;Phosphate rock;NCA, rechargeable, prismatic;kg;0.1051085484684778;0.0463305489911443;0.0030179027118441;;0.0001884530712211;0.0066235817153117;0.0008717139762079;;0.0032574416381745;0.9303750614997536;0.0008320346037002;0.0;0.0060880498583602;0.0;0.0;0.0;0.0001042481245624;0.0;0.0;0.0;;0.0001202693022368;;0.0004737060733724;;;;0.0002149340061965;0.0002025584816563;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000510279336964;;;;;;
9270;NCA;PkBudg500;2060;T-reX;Demand: Sand;Sand;NCA, rechargeable, prismatic;kg;1.0827322233597942;0.370223082692948;0.0235934800836341;0.0;0.0029156895532621;0.007755785439688;0.3695402086965946;;0.0187962005289862;0.0125037636598259;0.0208885944722886;0.0097567509292684;0.0266169371370862;;0.0;0.0;0.0071987324805248;0.0001654932883756;0.0001025358143747;0.0;;0.000542122155096;0.0026328172070339;0.000598107824786;0.0;0.0;0.0012966321008864;0.0124035202092646;0.0008251295601833;0.0;0.0;0.0;0.0009844809553666;0.0014231279439309;0.0;;0.0;0.0;0.101566615064078;0.0;0.0;0.0003629804475254;0.0001531354345653;;;;0.0;;;0.0;;;;;;;;;0.0050380791691117;;;;;;
9271;LiMn2O4;PkBudg500;2060;T-reX;Demand: Sand;Sand;NMC111, rechargeable, prismatic;kg;1.048252148461404;0.416816904889523;0.023016008116433;0.0;0.0033587001048133;0.007701097366335;0.3454712642003558;;0.0180183623477555;0.0130369945951258;0.0116221635896838;0.0091116351401756;0.0269174677239122;;0.0;0.0;0.0070143731657459;0.0001702752160869;0.00010135591629;0.0;;0.0005051121243275;0.0024522277390248;0.0006177813380969;0.0;0.0;0.0011599603157046;0.0115596713956206;0.0008369830884639;0.0;0.0;0.0;0.0009187923904739;0.001328171071697;0.0;;0.0;0.0;0.0908609641811587;0.0;0.0;0.0003387609188976;0.0001488572388736;;;;0.0;;;0.0;;;;;;;;;0.0047845618915425;;;;;;
9272;NMC811;PkBudg500;2060;T-reX;Demand: Sand;Sand;NMC811, rechargeable, prismatic;kg;1.0001255969256813;0.3699696535452672;0.0119627592626673;0.013194923011021;0.0031491243850483;0.0084014616461787;0.3629991051007837;;0.0191510853825504;0.0154840990357922;0.0215723132212595;0.0095579712631065;0.0280325074579517;;0.0;0.0;0.0076914223787361;0.0001854718946642;0.0001044708662291;0.0;;0.000566803883794;0.00268531324731;0.0006475092897633;0.0;0.0;0.0012701356448377;0.0126544106432675;0.0008494992711132;0.0;0.0;0.0;0.0009641745994651;0.0013937738539759;0.0;;0.0;0.0;0.0994911185911622;0.0;0.0;0.0003554934462659;0.0001632831689489;;;;0.0;;;0.0;;;;;;;;;0.0053992947044936;;;;;;
9273;NMC111;PkBudg500;2060;T-reX;Demand: Sand;Sand;LFP, rechargeable, prismatic;kg;0.6798632942601014;0.21814336137564;0.0193417706197778;0.0149937449700947;0.0040452901901994;0.0159107778719774;0.4287023846623704;;0.0227505611708675;0.0305409267271455;0.0156905891883035;0.0116494099776632;0.0364443474285918;;0.0;0.0;0.0106675891869216;0.0003531680865243;0.000100841544704;0.0;;0.0010810547809443;0.0020123713711783;0.0;0.0;0.0;0.0017021239259124;0.0140973107110516;0.0011265191484854;0.0;0.0;0.0;0.0013754378465425;0.0019882802444115;0.0;;0.0;0.0;0.1333292346042599;0.0;0.0;0.0005071271743347;0.0032329558474268;;;;0.0;;;0.0007865339444672;;;;;;;;;0.0069602268482919;;;;;;
9274;LFP;PkBudg500;2060;T-reX;Demand: Sand;Sand;LiMn2O4, rechargeable, prismatic;kg;0.1869815240925905;0.205054205942363;0.0098866951683235;0.0;0.0556267341591702;0.0;0.0496325049719255;;0.0007495481722913;0.0;0.1453434486725604;0.0070242986438564;0.0;;0.0503117513378347;0.0223593449846225;0.0;0.0067149024693577;0.0119278157972492;0.0073993490228145;;0.0;0.0014166422992223;0.0036121851078543;0.000268675690727;0.001077772164102;0.0024660325570088;0.0003605176680249;0.0;0.0036050100243994;0.0060661680133076;0.0038683241179839;0.0;0.0803083041800507;0.0004296006553835;;0.0041793928081915;0.0013410732956107;0.1931670358014165;0.0678583154492682;0.0173619824311979;0.008170662615257;0.001223514319827;;;;0.0068836636837213;;;0.0001964334904248;;;;;;;;;0.0225709988429122;;;;;;
9335;NCA;PkBudg500;2060;T-reX;Demand: Water;Water;NMC111, rechargeable, prismatic;kg;66.49646136805248;0.7709291212815762;0.0188969345676563;0.0309431621306857;0.0031124556988674;0.0116827780712141;0.0128627563791115;;0.0141570523591992;0.0102947194863965;0.0082184502700367;0.0425224309336962;0.0043891113183463;0.0;0.0;0.0;0.0199831461663806;0.0001258075285353;0.0;0.0;;0.0001780272452584;0.0007432804487124;0.0011331124291082;;0.0;;0.0090047155654156;0.0001937197881244;0.0;0.0;0.0;0.002999996552533;0.0;0.0;;0.0;0.0;;0.0;0.0;0.000194617582987;0.0;0.0312975522336439;;;;;;0.0;;;;;;;;0.0004810513268034;0.0040593998588975;;;;;;
9336;LiMn2O4;PkBudg500;2060;T-reX;Demand: Water;Water;NCA, rechargeable, prismatic;kg;56.86186293832207;0.7113529011995026;0.0231170243941327;0.0384506052667931;0.0032636680737763;0.0142119524360134;0.0177009242800911;;0.0175415753097059;0.0119264320900013;0.0109749494860492;0.0566366091036058;0.0053373230947328;0.0;0.0;0.0;0.0246865388062852;0.0001476958619699;0.0;0.0;;0.0002307961639945;0.0009639297132531;0.0014306222879004;;0.0;;0.0116701345722106;0.0002308305209658;0.0;0.0;0.0;0.0038827858358227;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0002518864209981;0.0;0.0388831296039091;;;;;;0.0;;;;;;;;0.0006236393803071;0.0048077527149104;;;;;;
9337;NMC811;PkBudg500;2060;T-reX;Demand: Water;Water;NMC811, rechargeable, prismatic;kg;51.761559914449776;0.6933970685522184;0.0250217532900765;0.0416021824650886;0.0035768582202186;0.0156217376546868;0.017746935030979;;0.0185863080689985;0.0149865936695643;0.0115018696773203;0.0562878458281448;0.0056717787076147;0.0;0.0;0.0;0.0268251719996677;0.0001679628593808;0.0;0.0;;0.0002448563979068;0.0009976238496924;0.001565989806474;;0.0;;0.0120817697831287;0.0002410844337957;0.0;0.0;0.0;0.0038586822056763;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0002503227557877;0.0;0.0420956322671503;;;;;;0.0;;;;;;;;0.0006616318469593;0.0052144697459821;;;;;;
9338;NMC111;PkBudg500;2060;T-reX;Demand: Water;Water;LFP, rechargeable, prismatic;kg;34.13732373126118;0.5581395389153649;0.0281779223077531;0.0705748118036594;0.0049671932242181;0.016585954695285;0.0227541086974044;;0.0275847881512116;0.0304680135552148;0.0149429711279387;0.0804204617200856;0.007755499702432;0.0;0.0;0.0;0.016615270899779;0.0003296564217563;0.0;0.0;;0.0004813614177871;0.0006531768831596;0.0;;0.0;;0.0141281600954211;0.000183850964746;0.0;0.0;0.0;0.0056737374278897;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0003680701112095;0.0018753543106278;0.0846879963081173;;;;;;0.0001100965040169;;;;;;;;0.0011680610695978;0.0083178592014189;;;;;;
9339;LFP;PkBudg500;2060;T-reX;Demand: Water;Water;LiMn2O4, rechargeable, prismatic;kg;16.895554301752917;0.3310042910881811;0.0144942747912449;0.0;0.0361888296832747;0.0;0.0115478262438763;;0.0015661880134161;0.0;0.0694170743481381;0.0483949929122415;0.0;0.009689016819051;0.0416225319760187;0.0053189718273918;0.0;0.0125782705863226;0.0032397434881324;0.0016554104307773;;0.0;0.0;0.0046512238424789;;0.0015109990244015;;0.0001940563754418;0.0;0.0002459224755415;0.0037368532604867;0.0011563840171128;0.0;0.0038469162757114;0.0006388297702757;;0.0003115134853593;0.0012549134768871;;0.3751684942517287;0.0079738016631548;0.0;0.0003943907690833;0.0;;;;;;0.0;;;;;;;;0.0;0.0111534829078608;;;;;;
9340;NCA;PkBudg500;2060;T-reX;Demand: Zinc;Zinc;NMC111, rechargeable, prismatic;kg;0.039964372384972;0.3988726051113956;0.003870923517263;;0.0013971330331238;0.0110679289025142;0.0459969108457242;;0.2882802580590436;0.0398409331732673;0.0043860787297359;0.0434126847687203;0.0028838037256268;;0.0;0.0;0.0069801564192699;0.0;0.0;0.0;;0.000381742153273;0.0004874361044981;0.0001307776393778;0.0;0.0;0.000613928851491;0.0001826907466086;0.0002341847352453;0.0;0.0;0.0;0.0007545479263754;0.0004284454224605;0.0003746080508729;0.0009561028776513;0.0;0.0164126059667221;0.1276562749177212;0.0;;0.0001164862561197;0.0;;;;;;;;;;;;;;;;0.0023100365756828;;;;;;
9341;LiMn2O4;PkBudg500;2060;T-reX;Demand: Zinc;Zinc;NCA, rechargeable, prismatic;kg;0.0381071285542992;0.3094085424690982;0.0042808086300129;;0.0013138019037402;0.0120415058787065;0.0525973699403634;;0.329446812064175;0.0413918507835432;0.0052273268236132;0.0503799293832899;0.003084082169237;;0.0;0.0;0.0077558972813311;0.0;0.0001031524724324;0.0;;0.000443814569108;0.0006734037992921;0.0001371514065217;0.0;0.0;0.000743384932265;0.000212465141662;0.0002502460038189;0.0;0.0;0.0;0.0008757876815538;0.0004972874619263;0.0004232894517185;0.0011097282137762;0.0;0.0185454716329147;0.1545041804889161;0.0;;0.0001352031125047;0.0;;;;;;;;;;;;;;;;0.0024102514663621;;;;;;
9342;NMC811;PkBudg500;2060;T-reX;Demand: Zinc;Zinc;NMC811, rechargeable, prismatic;kg;0.0354337036634819;0.3047238218166789;0.0045400332859916;;0.0014096184575024;0.012955792819479;0.0521872406213187;;0.3282790566099302;0.0509193893471924;0.0053628203602618;0.0490182091885316;0.0032717013272932;;0.0;0.0;0.0082352181924421;0.0;0.0001044052672458;0.0;;0.0004609569558372;0.0006822962208965;0.0001474992941568;0.0;0.0;0.0007233862438188;0.0002152822482283;0.0002558698045097;0.0;0.0;0.0;0.000852060349687;0.0004838146706427;0.0004236539562916;0.0010796628335878;0.0;0.0185614415778164;0.1503749804700732;0.0;;0.0001315401138266;0.0;;;;;;;;;;;;;;;;0.0025757442736246;;;;;;
9343;NMC111;PkBudg500;2060;T-reX;Demand: Zinc;Zinc;LFP, rechargeable, prismatic;kg;0.0287638714686511;0.2471133172061381;0.0054599452454188;;0.0015163438885207;0.008993958598774;0.0487886742781323;;0.3441516940660826;0.0841038193193247;0.0054201615483013;0.0564000870079691;0.0034847556938405;;0.0;0.0;0.0098062780385518;0.0;0.0;0.0;;0.0007362266232573;0.0003055289620055;0.0;0.0;0.0;0.0007287146601776;0.0001145092492644;0.0001585284102574;0.0;0.0;0.0;0.0008801014691744;0.0005779637209541;0.0004960418572156;0.0012897623543481;0.0;0.0217329540209018;0.1514720775952623;0.0;;0.0001084911568823;0.0001494490223873;;;;;;;;;;;;;;;;0.0030757509539252;;;;;;
9344;LFP;PkBudg500;2060;T-reX;Demand: Zinc;Zinc;LiMn2O4, rechargeable, prismatic;kg;0.0103209119345782;0.1193774038010605;0.0009808083253272;;0.0159822513108816;0.0;0.0285104540086342;;0.0174700938382745;0.0;0.0375419882378404;0.007407724492507;0.0;;0.1781676783413427;0.0109393880501547;0.0;0.0063046303735744;0.0042547115804371;0.0094835932000435;;0.0;0.000125799961992;0.0005063938451228;0.0001391769303956;0.0001284214744203;0.0009014913767085;0.0;0.0;0.0005780798738281;0.0016253241762421;0.0016497827308237;0.0;0.0121564494190714;0.00221319621564;0.0;0.0049293784698928;0.0093129178528499;0.1682079740074261;0.3529329024217426;;0.0;0.0;;;;;;;;;;;;;;;;0.0073410693781013;;;;;;
9350;NCA;PkBudg500;2060;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);NMC111, rechargeable, prismatic;kg;5.287150211487243;0.6535515935124457;0.0144303045960476;0.016865392435749;0.0031787125308488;0.0143687411351454;0.0816638328176091;;0.0378246154690604;0.0202376084303844;0.0148314951283425;0.0170571128811303;0.0102954875162977;;0.0;0.0;0.0037518971286679;0.0018093606044252;0.0003111489391203;0.0;;0.0008209984212154;0.0043790943917422;0.0124087694148208;0.0;0.0;0.0121897024066295;0.0032681222603811;0.0008823711332669;0.0;0.0002127674333492;0.0;0.0010000008185889;0.0009533524969819;0.0002084518693676;;0.0;0.0067103089056756;0.0284105330530639;0.0;0.0;0.0020106692842749;0.0017072933930326;;;;0.0;0.0;0.0;0.0001328199779737;;0.0;0.0;0.0;;;0.0001347472991338;;0.0315414259936695;0.0;0.0;;;;
9351;LiMn2O4;PkBudg500;2060;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);NCA, rechargeable, prismatic;kg;4.703027770193926;0.5813881007670229;0.0169156140637359;0.020146592132935;0.0032042080991818;0.0168025519617005;0.1013916090229427;;0.0455498517011409;0.0225383368987865;0.0191186247876417;0.021218358648534;0.0118213253976428;;0.0;0.0;0.0044711320553593;0.0020406684521902;0.000360756878177;0.0;;0.0010225158764425;0.005459383720317;0.0140395751763905;0.0;0.0;0.0158221736923379;0.0040718654710127;0.001010080906144;0.0;0.0002401228597729;0.0;0.0012441985530581;0.0011861588263227;0.0002524895844448;;0.0;0.0081279343391352;0.0368767319875675;0.0;0.0;0.002501669766334;0.0020063427849055;;;;0.0;0.0;0.0001207585401881;0.0001586604007903;;0.0;0.0;0.0;;;0.0001676522573725;;0.0358331300225459;0.0;0.0;;;;
9352;NMC811;PkBudg500;2060;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);NMC811, rechargeable, prismatic;kg;4.312493335301308;0.5642873185592019;0.0182607666275392;0.0216396337550628;0.0034861962765851;0.0183355232224176;0.1005239235591602;;0.0472513395087502;0.0281157476877084;0.0198886156828219;0.0209351406322677;0.0124708867223701;;0.0;0.0;0.0048122780289592;0.0023044372956554;0.0003722976458535;0.0;;0.001077210165514;0.0056091939098223;0.0151966858181719;0.0001032669467612;0.0;0.0156128457650929;0.0041847977124167;0.0010475617030064;0.0;0.0002710901992187;0.0;0.0012274975829906;0.0011702369278403;0.00025625757843;;0.0;0.0082492304621776;0.0363888514965156;0.0;0.0;0.0024680896662899;0.0021637337838243;;;;0.0;0.0;0.0001191375892875;0.0001704185473096;;0.0;0.0;0.0;;;0.0001654018486051;;0.0390641781965897;0.0;0.0;;;;
9353;NMC111;PkBudg500;2060;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);LFP, rechargeable, prismatic;kg;2.561109281753358;0.3346778513258527;0.0272791331312715;0.0407667379714777;0.0051260056396517;0.0065922147085256;0.1379265226704435;;0.0851757254733284;0.0634765459026423;0.0298156384729211;0.0327130531491418;0.0194712194964378;;0.0;0.0;0.0080748828520055;0.0042912967016573;0.0004341770042465;0.0;;0.0020092576527366;0.0056770980813053;0.0012747973502979;0.0001413677544674;0.0;0.0214981182716975;0.0053502189419026;0.0015900931224961;0.0;0.0005908599305655;0.0001295145248909;0.0018368569993859;0.0013192923462959;0.0002831584168903;;0.0;0.009115199841286;0.0501056530637338;0.0;0.0;0.004030079341158;0.0368386514723323;;;;0.0;0.0;0.0001343123823594;0.0029768037403663;;0.0;0.0;0.0;;;0.0001864694129339;;0.0545066635157664;0.0;0.0;;;;
9354;LFP;PkBudg500;2060;T-reX;Waste: CO$_{2}$ combined;CO$_{2}$ (kg);LiMn2O4, rechargeable, prismatic;kg;1.5307641488710593;0.197769295613632;0.0092650609351065;0.0;0.032434700385865;0.0;0.0122221034909298;;0.0021046824817432;0.0;0.1378946230423223;0.0054595269109119;0.0;;0.0616663738965371;0.0173015866828696;0.0;0.0002503586630002;0.0117328919505051;0.00651297382312;;0.0;0.0017384632785336;0.0064070403929466;0.0002909253002777;0.0003691750345592;0.016859250418261;0.0001197407123098;0.0;0.0028472948429464;0.0189260418667137;0.0023957687288107;0.0;0.0355145444198944;0.0010985176736755;;0.0016378421588971;0.0024806051938405;0.0372118582350909;0.1143216737743102;0.0025760148565524;0.0366250375557519;0.0062624075469381;;;;0.095395944897791;0.0010688146742915;0.0;0.0003166206531705;;0.0045062908355175;0.0003236649251913;0.0001126021315103;;;0.0;;0.0809728031217062;0.0285537480517918;0.0045550554835843;;;;
9375;NCA;PkBudg500;2060;T-reX;Waste: Hazardous combined;Hazardous (kg);NMC111, rechargeable, prismatic;kg;1.4769512229965949;0.9779330030382132;0.0013577160650608;;0.0001930553337663;0.0052281033122777;0.0004601258866006;;0.0019188913614617;0.0007211281649323;0.0004954056414615;0.0;0.0001574654665996;;0.0;0.0;0.0090469223834258;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.000241493846142;0.0010869731229171;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;0.0;;;0.0002476201378035;;;;;;
9376;LiMn2O4;PkBudg500;2060;T-reX;Waste: Hazardous combined;Hazardous (kg);NCA, rechargeable, prismatic;kg;0.6942521106128473;0.9464847990192752;0.0030351145757647;;0.0003684996966687;0.0115821438048119;0.0026420046480808;;0.0043955362619217;0.0015197773710702;0.0013749520336259;0.0028096169473593;0.0003413312602235;;0.0;0.0;0.0204334714248044;0.0;0.0;0.0;;0.0001653948547976;0.0;0.000117772514365;0.0;0.0;;0.0005697172600631;0.0023546616657574;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;0.0;;;0.000649685684821;;;;;;
9377;NMC811;PkBudg500;2060;T-reX;Waste: Hazardous combined;Hazardous (kg);NMC811, rechargeable, prismatic;kg;0.5000316486711575;0.9273130267534871;0.0042600357449397;;0.0005103013647538;0.0160368265673021;0.0033381917004928;;0.005681040193532;0.0024136725646667;0.0018210451275717;0.0035289757732355;0.0004505655573909;;0.0;0.0;0.0119730636392171;0.0;0.0;0.0;;0.000221774113836;0.0;0.0001635172831307;0.0;0.0;;0.0008547105640185;0.0032218142215531;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0158987090202911;;;;;;;;;;;;0.0;;;0.0009050720689626;;;;;;
9378;NMC111;PkBudg500;2060;T-reX;Waste: Hazardous combined;Hazardous (kg);LFP, rechargeable, prismatic;kg;0.1351468163480272;0.7182604200313641;0.0207607464712028;;0.0019297115510925;0.0157199658639896;0.0127674860731061;;0.041572248618693;0.0119738372263085;0.0054405707692568;0.0333680851601913;0.001869244414459;;0.0;0.0;0.0208194218331081;0.000103074726514;0.0003418250675944;0.0;;0.0010638599561179;0.0001331871693223;0.0;0.0001698124954003;0.0;;0.0023907056947766;0.0114938823261604;0.0;0.0;0.0;0.0042317735647639;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0009143472159078;0.0883319448162315;;;;;;;;;;;;0.0001650912331432;;;0.0035799065156219;;;;;;
9379;LFP;PkBudg500;2060;T-reX;Waste: Hazardous combined;Hazardous (kg);LiMn2O4, rechargeable, prismatic;kg;0.0265090696316755;0.1669783941931215;0.016424852934592;;0.0372061483328991;0.0;0.0142876712496854;;0.0005404185508578;0.0;0.0709571573732093;0.4507075484680041;0.0;;0.0267811882544585;0.020781255614727;0.0;0.0138809165598592;0.0516042769222806;0.0016236977861983;;0.0;0.0002842483139464;0.0032168796760363;0.001064859430721;0.0003189416264788;;0.0;0.0;0.0468456539276593;0.0085438411917454;0.0009724716285031;0.0;0.0091447555335569;0.0001539848693868;;0.0003691363123539;0.0041396968321087;;0.0307836696188998;0.0026823168791862;;0.0005147274748887;0.0;;;;;;;;;;;;0.0;;;0.0172555325841526;;;;;;
9385;NCA;PkBudg500;2060;T-reX;Waste: Incineration combined;Incineration (kg);NMC111, rechargeable, prismatic;kg;1.5475948598579616;0.9494883304035772;0.0014767027238267;;0.0005035295361498;0.0070291126245051;0.0168420779808993;;0.0025287899788838;0.0020993250997284;0.0011847167194639;0.0013727919470836;0.0004771267669309;;0.0;0.0;0.014588317089487;0.0;0.0;0.0;;0.0001242898812493;0.0;0.0;0.0;0.0;0.0;0.0001983817580281;0.000259554586559;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;0.0;;;0.0006841257152286;;;;;;
9386;LiMn2O4;PkBudg500;2060;T-reX;Waste: Incineration combined;Incineration (kg);NCA, rechargeable, prismatic;kg;0.7655543182365733;0.8769524227632657;0.0032848997937477;;0.00106867966148;0.014732966982652;0.0264730315747076;;0.0055043566427271;0.0042041629248537;0.0027249663337926;0.0099976089155853;0.0011499839653687;;0.0;0.0;0.0045522956734604;0.0;0.0;0.0;;0.0002785362376374;0.0003411739742729;0.0001721981081112;0.0;0.0;0.0003684134785611;0.0004447207231672;0.0005346280876318;0.0;0.0;0.0;0.0020756184414423;0.0;0.0;;0.0;0.0;0.0163413143670632;0.0;;0.0;0.0;0.0256232716247631;;;;;;;;;;;;0.0;;;0.0014821058120203;;;;;;
9387;NMC811;PkBudg500;2060;T-reX;Waste: Incineration combined;Incineration (kg);NMC811, rechargeable, prismatic;kg;0.566759467934895;0.841265827754369;0.0043578360757377;;0.0014401468720204;0.0199041616145632;0.0327470183446469;;0.0069211788355409;0.0064958416468915;0.0035111783134537;0.0122167368210143;0.0014772138018331;;0.0;0.0;0.0060707233273359;0.0;0.0;0.0;;0.0003633524337785;0.0005606436362193;0.0002325977997986;0.0;0.0;0.0004502767810249;0.0005659726573937;0.0008035969561306;0.0;0.0;0.0;0.0025363348830754;0.0;0.0;;0.0;0.0;0.0199724354810666;0.0;;0.0;0.0;0.034109386086587;;;;;;;;;;;;0.0;;;0.0021103108259421;;;;;;
9388;NMC111;PkBudg500;2060;T-reX;Waste: Incineration combined;Incineration (kg);LFP, rechargeable, prismatic;kg;0.1874586102287809;0.5564795773616532;0.0158757691114633;;0.0038021311613456;0.0159394205859778;0.0621598052816375;;0.0415340446329676;0.0263325030162283;0.0085565995771287;0.035817968067872;0.004391902952351;;0.0;0.0;0.013174686114979;0.000134394880632;0.0004395133015456;0.0;;0.0014243063171562;0.0010958118504723;0.0;0.0001279850717756;0.0;0.0016630299755913;0.0014715352017557;0.002327560761676;0.0;0.0;0.000105892670404;0.0074362215690164;0.0;0.0;;0.0;0.0;0.0737652046258606;0.0;;0.0001464206956894;0.0010078494114388;0.1154827347409152;;;;;;;;;;;;0.0001369168613887;;;0.0062067374935646;;;;;;
9389;LFP;PkBudg500;2060;T-reX;Waste: Incineration combined;Incineration (kg);LiMn2O4, rechargeable, prismatic;kg;0.0748175977733549;0.4381029483518652;0.0035260330944018;;0.0360279632220801;0.0;0.022698822010262;;0.0111874779693269;0.0;0.0546919874303972;0.1612833428462154;0.0;;0.0324764214490268;0.0161045759418482;0.0;0.0099838163653078;0.0209612933935859;0.0297349552988176;;0.0;0.0003431269704929;0.0017619785876587;0.0003944321013843;0.0004724485767715;0.001849594449396;0.0;0.0;0.0031834137265366;0.0038815310835922;0.0112449904517786;0.0;0.0080065905506436;0.0001635158339863;;0.0017627563641299;0.0019192031820696;0.0820404412650704;0.0316334904329539;;0.0;0.0;0.0;;;;;;;;;;;;0.0;;;0.0134860608719616;;;;;;
9395;NCA;PkBudg500;2060;T-reX;Waste: Landfill combined;Landfill (kg);NMC111, rechargeable, prismatic;kg;13.006726451743685;0.8927720434066028;0.0090350684861163;;0.001396727138085;0.0086657684138663;0.0261566251829255;;0.0024687637676445;0.0125138060334581;0.0050195050269479;0.00093531666747;0.0045580865447484;;0.0;0.0;0.0031807856859011;0.0003028502535036;0.0;0.0;;0.0002868850379542;0.0007912085851443;0.0014858934283856;0.0;0.0;0.0008110671175544;0.0003913927329573;0.0003066052131594;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0152666750742742;0.0;;0.0;0.0;;;;0.0;;;;;;;;;0.0;;;0.012311725221291;;;;;;
