code;name;unit;location;activity type;reference product;database;production amount;material_group;ISIC;CPC
105d34b6b34a5de233596a08ebb30578;market for scandium oxide;kilogram;GLO;market activity;scandium oxide;cutoff391;1.0;scandium;2420:Manufacture of basic precious and other non-ferrous metals;34290: Compounds of rare earth metals, of yttrium or of scandium
d989fa993245d3aa22237f76c603a799;market for natural gas, high pressure;cubic meter;GB;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
bec4943f036846262e88a40916df453d;market for water, ultrapure;kilogram;RoW;market activity;water, ultrapure;cutoff391;1.0;water;3600:Water collection, treatment and supply;34: Basic chemicals
64fb5ddf169fbe0513b6b0f3654f80f7;market for water, ultrapure;kilogram;CA-QC;market activity;water, ultrapure;cutoff391;1.0;water;3600:Water collection, treatment and supply;34: Basic chemicals
070956b5fe5d1e0aa266252e86bee1c4;market for electricity, medium voltage;kilowatt hour;CN-SWG;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9b67c7d8271163aa39af878b1cb5ea92;market for electricity, high voltage;kilowatt hour;TG;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
569ad11b6658b7c98197056309fff7af;market for electricity, low voltage;kilowatt hour;IN-Western grid;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3392910efdc6e01428b6427d25bfa92a;market for electricity, high voltage;kilowatt hour;TM;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1797084694541cd7dcf3de5522d49c23;market for electricity, high voltage;kilowatt hour;KZ;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c6c3de2e2543824b0a2c36e906adf7fd;market for electricity, low voltage;kilowatt hour;IN-North-eastern grid;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
702bb825a62ec501526e75eb708bc328;market for electricity, low voltage;kilowatt hour;GT;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ec38407a47157a16bb061bb0ddb7de8b;market for electricity, high voltage;kilowatt hour;IN-North-eastern grid;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9e694d8259beba9bf86bce81d32e5ccf;market for electricity, low voltage;kilowatt hour;KR;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
39d2e947b518f05a9ad0bff688676da6;market for electricity, medium voltage;kilowatt hour;TW;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
73a4483e483a28e471ceffb1e6ef8b0d;market for silicon, multi-Si, casted;kilogram;RoW;market activity;silicon, multi-Si, casted;cutoff391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
9126b44bdfdac417caaf2ed060b54413;market for water, completely softened;kilogram;RER;market activity;water, completely softened;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
823432a7dd28eae7da670781c358f3a7;market for electricity, medium voltage;kilowatt hour;CD;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
38735e63ec47c9066d1497ad0d79a169;market for water, decarbonised;kilogram;CH;market activity;water, decarbonised;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
dc09e873511cee5a8d598b41b566e743;market for electricity, high voltage;kilowatt hour;NL;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0cdcbb01301807b235791252be029607;market for electricity, high voltage;kilowatt hour;SD;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c7cf571e5175aa5d01e44a386009bcec;market for petroleum;kilogram;RoW;market activity;petroleum;cutoff391;1.0;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
04d3eee83480d05b56981e1695f232aa;market for electricity, high voltage;kilowatt hour;ZW;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
046825e995ab5e6bb9f3ebf0ed7b0274;market for electricity, high voltage;kilowatt hour;SE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9a16909d9bdc94c7767b79446aaf57d5;market for electricity, medium voltage;kilowatt hour;TG;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e9efc11756cdcbc326312036a71af589;market for electricity, low voltage;kilowatt hour;CA-AB;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6c22291275c0e05fbfd469cc92133125;market for electricity, medium voltage;kilowatt hour;CA-NF;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4493d6ebe7d2b80501f30fb24074e0d3;market for natural gas, high pressure;cubic meter;SE;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
b9e85ee8caa2f1aae06e56319b09cbbd;market for electricity, high voltage;kilowatt hour;IS;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2844cae5659f29139c6ec22ea3e8f28b;market for electricity, low voltage;kilowatt hour;AU;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
51b4257f863fee3a5a2270d4b05b550b;market for electricity, low voltage;kilowatt hour;EG;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
84c52a94bf58be855ac22e6a538a16ba;market for natural gas, high pressure;cubic meter;PL;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
37d4bfa6d66141171e41c7dcc95e1371;market for tap water;kilogram;PE;market activity;tap water;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
391a1f90d83ae1bdf60207f67d0a526a;market for electricity, high voltage;kilowatt hour;CH;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4119b82330919f1dcade0f40bcb2346e;market for electricity, medium voltage;kilowatt hour;BO;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9aa44e95133f1a11af27f4e44792432a;market for electricity, medium voltage;kilowatt hour;IN-Western grid;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
de42c824f46fc684a70a53bccfdba6d0;market for gallium, semiconductor-grade;kilogram;GLO;market activity;gallium, semiconductor-grade;cutoff391;1.0;gallium;2011:Manufacture of basic chemicals;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
8cb04fbe92c0585c1ba999ac11e66ced;market for electricity, high voltage;kilowatt hour;IN-Northern grid;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c7bb74394f3ba9dbcfedf48afaba9b3c;market for electricity, medium voltage;kilowatt hour;GT;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
95d26245bc411de42cbca001406f6131;market for water, deionised;kilogram;Europe without Switzerland;market activity;water, deionised;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
dc8d0f06af3874b8c214e6df0e55fdd1;market for natural gas, low pressure;cubic meter;IT;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
d9e12cac7bf7e218fca001c1937c989c;market for electricity, low voltage;kilowatt hour;BD;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a7621f8f7fa86a1261c66ec3f7ec4e28;market for electricity, medium voltage;kilowatt hour;US-TRE;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6a60dc6386928f379bff65ad8c801001;market for natural gas, high pressure;cubic meter;CH;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
42c314295fcead0dafef17c4346c45d8;market for electricity, medium voltage;kilowatt hour;BR-North-eastern grid;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f1d5de00687347350cca9ae465fedb15;market for natural gas, high pressure;cubic meter;FR;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
ce532ec54eb69c7b2e4c47a624c7851e;market for electricity, low voltage;kilowatt hour;JP;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8f0ed9797966f0e2690c3f897b96a14c;market for electricity, medium voltage;kilowatt hour;ER;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fa330333b3e260fa155df926c4a36b17;market for electricity, high voltage;kilowatt hour;HT;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
be22b8833f5fbffa6500aff47a107d4d;market for electricity, low voltage;kilowatt hour;KH;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
18834ad8984de59cb73fd125b10c9bc0;market for phosphate rock, beneficiated;kilogram;MA;market activity;phosphate rock, beneficiated;cutoff391;1.0;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
7d76813f959a0937465cc7fa54755305;market for electricity, high voltage;kilowatt hour;CL;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
56c0ad9c881ff7f0b4d9dac4e8606dc5;market for electricity, medium voltage;kilowatt hour;US-NPCC;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7f72ed45a06fe4364f20bdd929d3f1a2;market for electricity, low voltage;kilowatt hour;AM;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fd558441fc3d04fe59887ab30ce51119;market for graphite;kilogram;GLO;market activity;graphite;cutoff391;1.0;graphite;0899:Other mining and quarrying n.e.c.;16390: Other minerals n.e.c.
082667b1af603994dbfebc80b5100396;market for electricity, low voltage;kilowatt hour;TN;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ef0f38183895912f814da909f692a293;market for electricity, medium voltage;kilowatt hour;GI;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ea7450563ffa0b4aefd0e94dffde1d90;market for electricity, high voltage;kilowatt hour;CN-CSG;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
80fcca8589fedf2ca441140bb8c913e6;market for petroleum;kilogram;RNA;market activity;petroleum;cutoff391;1.0;petroleum;4661:Wholesale of solid, liquid and gaseous fuels and related products;12010: Petroleum oils and oils obtained from bituminous minerals, crude
3a934ecc071e2eedc79046e3f3fa21ea;market for electricity, medium voltage;kilowatt hour;UY;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6dc1bfd0d6baf6ce14620c582ed84131;market for electricity, low voltage;kilowatt hour;TM;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8bbfb16c26702eeb206094df6b7d01fc;market for natural gas, high pressure;cubic meter;CO;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
45809941a323286f2d6bff8962e64e3c;market for electricity, low voltage;kilowatt hour;BR-North-eastern grid;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b9e29bfda0ef60749e76d170f3a2bcbb;market for electricity, low voltage;kilowatt hour;CN-CSG;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bd271148459d2f12de53c6f9a5fddba1;market for phosphate rock, beneficiated;kilogram;RER;market activity;phosphate rock, beneficiated;cutoff391;1.0;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
79f1b602b639ee36ae9f409d2549d049;market for electricity, medium voltage;kilowatt hour;MU;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4c47fb2e57f28bb0ec8f613c349a16d5;market for silicon, single crystal, Czochralski process, electronics;kilogram;RoW;market activity;silicon, single crystal, Czochralski process, electronics;cutoff391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
3d7aa59503f5aa810898660622c7759e;market for tap water;kilogram;IN;market activity;tap water;cutoff391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
c3f8dcd117ff5691f137f0957f08e412;market for strontium sulfate, 90% SrSO4;kilogram;GLO;market activity;strontium sulfate, 90% SrSO4;cutoff391;1.0;strontium;0729:Mining of other non-ferrous metal ores;14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates)
7186f831f402b323f9a7b6bd2fd7bc3e;market for electricity, high voltage;kilowatt hour;MU;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
435297cc217054adafbd65873ebe9b54;market for electricity, medium voltage;kilowatt hour;TZ;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
af1b9da369e14cc9f20170a17290ac5d;market for natural gas, high pressure;cubic meter;RU;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
b677619741fac8ab7b2ef92f3a4047e9;market for electricity, medium voltage;kilowatt hour;AO;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4f945d3136efc18b6a39594fb6df6ab9;market for electricity, medium voltage;kilowatt hour;SD;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
907606eceaf46abf699d524464d0b76e;market for electricity, medium voltage;kilowatt hour;JO;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5d46d3b6ad167a14fad1e4560de10e32;market for electricity, high voltage;kilowatt hour;YE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ea3bc735a7109dd0864a476c7ad2d890;market for electricity, medium voltage;kilowatt hour;SY;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
510f6e017731c9d64259a7e2bc0b5f7c;market for natural gas, high pressure;cubic meter;IR;market activity;natural gas, high pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
f123c8e0be67e970911dccf88d3e91af;market for electricity, low voltage;kilowatt hour;BJ;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2ec9f949a807ae83331b945b4d696b86;market for electricity, high voltage;kilowatt hour;PA;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a23ff5a5512f239248b86d5706a7c4e4;market for latex;kilogram;RoW;market activity;latex;cutoff391;1.0;latex;2013:Manufacture of plastics and synthetic rubber in primary forms;"34790: Other plastics in primary forms; ion exchangers"
1bd13499ca2de91252a70b25ac40afd4;market for electricity, medium voltage;kilowatt hour;DK;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7c8e217d0be86ab4a32e9be91d0d053f;market for electricity, high voltage;kilowatt hour;CA-PE;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f53454b422165c60f246852f85b0d338;market for electricity, low voltage;kilowatt hour;CA-NF;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c523504dfe8464fdf9c6db58dd53ef6e;market for electricity, medium voltage;kilowatt hour;IN-North-eastern grid;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1b83c7f615a550ec01fedaf0debc37f2;market for electricity, medium voltage;kilowatt hour;CN-ECGC;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4bef3414c2a784b5e429d4489cd4053c;market for electricity, high voltage;kilowatt hour;TW;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3e69ddbddebabd1c652045a6a8c9074b;market for electricity, high voltage;kilowatt hour;KR;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
074e0535170a0d199bf090f784bb7fcc;market for electricity, low voltage;kilowatt hour;BY;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f5f5aea9a7bf917a3839f15f3fb1c717;market for electricity, high voltage;kilowatt hour;EC;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e0259f4165a04bab3f42d1db26637bb9;market for electricity, low voltage;kilowatt hour;NA;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b4b0186e748a588b95ffd66697c1380f;market for electricity, low voltage;kilowatt hour;LK;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e3b72c58b19de9da3411971e05db9f1a;market for electricity, medium voltage;kilowatt hour;SN;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
29a895088bec92457e17df3cf630a516;market for electricity, high voltage;kilowatt hour;US-PR;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
85188ac6f8ce0edf06a9d7dd2623893f;market for electricity, medium voltage;kilowatt hour;US-PR;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ada90ee67404bf983308745662d6b6ba;market for electricity, high voltage;kilowatt hour;CZ;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e92569a9c76900b1e3f270eeac725bb5;market for natural gas, low pressure;cubic meter;DE;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
59db5fe2efe1742113d5af2cc0eb6c66;market for electricity, low voltage;kilowatt hour;TT;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
09104d540259eadefc0c8bd781b375ae;market for electricity, high voltage;kilowatt hour;IN-Eastern grid;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a089770f4fd156e4a167be4625b75437;market for electricity, medium voltage;kilowatt hour;TR;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
52a3c7055e895c1194b46ccd7450c190;market for electricity, low voltage;kilowatt hour;PK;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9eeb0b0de8980074b490a694ee8c0b5b;market for electricity, medium voltage;kilowatt hour;HU;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa76fa2c276f7341525fa2ba4e34bd0f;market for electricity, medium voltage;kilowatt hour;TM;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
09f8de055f5a6c5b9a467e891f4d8ac9;market for electricity, low voltage;kilowatt hour;NO;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f78c2a78db02b8723f34138e384ff1c7;market for electricity, medium voltage;kilowatt hour;JP;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2ef550fab6f8f901fbcefc15c2cb314b;market for natural gas, low pressure;cubic meter;MX;market activity;natural gas, low pressure;cutoff391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
c8e94b81820ce5ab23efdf205e15cc04;market for electricity, medium voltage;kilowatt hour;PK;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa85de9c2b459cad064ecba8c7b56cb2;market for electricity, high voltage;kilowatt hour;MK;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a74c4b4fcba44a29f808f55f837267e2;market for electricity, high voltage;kilowatt hour;PL;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7ec3453a19fbbc2ab0a2e99aace7635f;market for electricity, high voltage;kilowatt hour;VN;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5b6b84e6b70241620bd9f66d97de385d;market for electricity, high voltage;kilowatt hour;CA-MB;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
05cc13704b04a88621f23f2454a5ee45;market for electricity, high voltage;kilowatt hour;LT;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
612a9183c7bac2685fb87a699974c8aa;market for helium;kilogram;GLO;market activity;helium;cutoff391;1.0;helium;2011:Manufacture of basic chemicals;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
a943b56def99b2620ec089d18719cde7;market for electricity, medium voltage;kilowatt hour;GH;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c880ee65ad6eb9c614323bb9b1a08a3f;market for electricity, high voltage;kilowatt hour;NO;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0670d51ade1a3b99220391640672a64c;market for electricity, medium voltage;kilowatt hour;CA-MB;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6c04eaa4b01a831c007dad8e61baaf9;market for electricity, low voltage;kilowatt hour;NP;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
491549b2f0cee302298eaf61bdce8ae0;market for beryllium;kilogram;GLO;market activity;beryllium;cutoff391;1.0;beryllium;242:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
8407b840aeea780af512a1c264336d0e;market for electricity, high voltage;kilowatt hour;HU;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5849498ea99f8662abec112061870b6f;market for electricity, low voltage;kilowatt hour;MU;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aae50f1b4733557636080b538d463a9d;market for electricity, high voltage;kilowatt hour;AZ;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6e9a7f4532730ae558eb33746d995fd;market for electricity, high voltage;kilowatt hour;BG;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e4cf372fd38717b11e5f9cea2839149a;market for electricity, low voltage;kilowatt hour;CN-NECG;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4abe56e4b513b7b989da32e36f43b839;market for electricity, medium voltage;kilowatt hour;KW;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
411794cfb4c92fe3d7cb13f6999ab628;market for electricity, medium voltage;kilowatt hour;TJ;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
227a6a7868e557ed3fb001de457c6906;market for electricity, low voltage;kilowatt hour;DK;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b0bb2839a954ff2ddf91f981fd2ae312;market for electricity, low voltage;kilowatt hour;TW;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8baa6bd9f7cb7e3c25687095ee58be67;market for electricity, medium voltage;kilowatt hour;CR;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aac40a7f334b4184025b6f3d49561e4d;market for electricity, medium voltage;kilowatt hour;IN-Eastern grid;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bf585acd91a45979fe0fdfd2616ed600;market for electricity, high voltage;kilowatt hour;PT;market activity;electricity, high voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f06799b7a0115b2e639ff96bee058086;market for electricity, low voltage;kilowatt hour;LT;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6bb52b36e1972db8203169466c913ed9;market for electricity, medium voltage;kilowatt hour;GE;market activity;electricity, medium voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b18d1bd4e24c447c7a3cb1e79dc7991b;market for electricity, low voltage;kilowatt hour;XK;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fa125a52a7c1273d4ec5acdb07f20595;market for electricity, low voltage;kilowatt hour;SG;market activity;electricity, low voltage;cutoff391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
30119831d103064f8094886e0343633c;market for water, ultrapure;kilogram;RER;market activity;water, ultrapure;cutoff391;1.0;water;3600:Water collection, treatment and supply;34: Basic chemicals
