name;database;code;db_base;db_system;db_version;db_model;db_ssp;db_target;db_year;key;method_0;method_1;method_2;activity;product;location;unit;total;direct emissions;46430: Parts of primary cells, primary batteries and electric accumulators (including separators);46410: Primary cells and primary batteries;47130: Printed circuits;88752: Battery and accumulator manufacturing services;53269: Other constructions for manufacturing;"471: Electronic valves and tubes; electronic components; parts thereof";35470: Chemical elements and compounds doped for use in electronics;"463: Insulated wire and cable; optical fibre cables";89330: Metal forging, pressing, stamping, roll forming and powder metallurgy services;46950: Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbo[…];"41412: Unrefined copper; copper anodes for electrolytic refining";4153: Semi-finished products of aluminium or aluminium alloys;4124: Bars and rods, hot-rolled, of iron or steel;34170: Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];4151: Semi-finished products of copper or copper alloys;88601: Basic iron and steel manufacturing services;6511: Road transport services of freight;17300: Steam and hot water;17100: Electrical energy;34710: Polymers of ethylene, in primary forms;65119: Other road transport services of freight;65213: Coastal and transoceanic water transport services of intermodal containers by container ships;6512: Railway transport services of freight;36990: Articles of plastics n.e.c.;65229: Other inland water transport services of freight;89200: Moulding, pressing, stamping, extruding and similar plastic manufacturing services;41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;893: Casting, forging, stamping and similar metal manufacturing services;65219: Other coastal and transoceanic water transport services of other freight;18000: Natural water;347: Plastics in primary forms;;53211: Highways (except elevated highways), streets and roads;33360: Gas oil;54211: General construction services of highways (except elevated highways), streets and roads
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.18634913817045246;0.0;0.04754567927933206;0.8895621078776914;0.003599697860283838;0.027194553486477337;0.018830743816504;0.004872532124535861;0.0;0.0;0.000566701158945435;0.0;0.0;0.006553151762109665;0.0;0.0002195791288153399;0.00013028702290058828;0.0;;0.0;0.0;;0.0;;;;;;;;;;;0.0004873620556029589;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Copper);Copper (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.03869962378230884;0.0;0.0;0.144930685886591;0.046788743671131915;0.0;0.0009718050579940543;0.2564905249885902;0.0;0.5423689200269773;0.0;0.0;0.0;0.0;0.0024132904045398662;0.0;0.0;0.0003199547477258119;;0.0;0.0022843389139404822;;0.0007982679218482521;;;;;;;;;;;0.0024397038869605646;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.374254203628723;0.0;0.6403895397635829;0.19225178016467392;0.0020017546657861806;0.015568829319024707;0.008742153221110974;0.00816877802041356;0.006046769487356848;0.0;0.0010459437414186118;0.10882362470616015;0.010669675886769963;0.003973977838780019;0.0;0.00023154909138499105;0.00027112637540484616;0.0;;0.00010165990872841418;0.00015616291780564553;;0.0;;0.0;;;;;;;;;0.00046681104360805876;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.2993136726598238;0.0;0.5886773671593633;0.2157970533360194;0.002343198849275667;0.017147645502395042;0.01038149282927043;0.009302993030674646;0.006335706494855177;0.0;0.0011745019673735947;0.13029838845613034;0.011510768260222322;0.004444950673204744;0.0;0.000271494359074006;0.00029219086186446804;0.0;;0.00011923593059812992;0.0002936066639956213;;0.0;;0.0;;;;;;;;;0.0005057147619080473;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;1.244882548773485;0.0;0.5891179282501108;0.2145711686182658;0.0022124660871321706;0.01790054420584298;0.009889513141283744;0.009038671534631766;0.007564136274874507;0.0;0.0012084080484194614;0.12970011553922778;0.011595622632723747;0.004659847423625317;0.0;0.00027366268399450517;0.00028994422909989003;0.0;;0.00011725291055083278;0.00028870829730686987;;0.0;;0.0;;;;;;;;;0.0005203696798678069;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.6488727506245098;0.0;0.0;0.9232706106510064;0.05324708875831142;0.0;0.0034941335532404473;0.004476559341164759;0.0;0.008362048127272403;0.0;0.0;0.0;0.0;0.004933644957588194;0.0;0.0;0.0009886608227670732;;0.0;0.00021029141138067154;;0.00012245775198020973;;0.0;;;;;;;;;0.0007581067835547929;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Electricity);Electricity (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.506879915333886;0.0;0.05447970995558315;0.8429739298393076;0.005269291858128811;0.042892466234677656;0.018838772597741478;0.01802648926069876;0.0;0.0;0.0028394851131317025;0.0;0.0006301885580764597;0.009547361358872441;0.0002130149678425132;0.0008714065378186429;0.0;0.0;;0.0;0.0;;0.0;;0.0017766886172010687;;;;;;;;;0.0011287528365953629;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.17918842532590054;0.0;0.0032141440375275643;0.9874928528050019;0.0;0.005419004973511628;0.0;0.0024733936087383565;0.0;0.0;;0.0;0.0;0.0011242981924727156;;0.0;;;;0.0;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.13155977283595155;0.0;0.0;0.9966785985667986;0.0016565648393032332;0.0;0.0;0.0006862292293753113;0.0;0.0008074597174097425;;0.0;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;0.1304542880813245;0.0;0.0925945795062329;0.0001424109307895989;0.0;0.00762748031661327;0.00018194480962598192;0.004183637565500501;0.8903004527907591;0.0;;0.0003198902732013626;0.0019016357253020565;0.0018114157196572201;;0.0;;;;0.0001352851841620364;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;0.11790270968908229;0.0;0.11218455811350195;0.00017607659550576422;0.0;0.008102963110698051;0.00020471014723974;0.004618275236440628;0.8693085090510322;0.0;;0.0003284073407814087;0.0021728352161534134;0.0019282873425592998;;0.00010230801991333386;;;;0.00014326812878333848;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Fluorspar);Fluorspar (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;0.1158761998581397;0.0;0.10398791504566922;0.00016074503234407464;0.0;0.008585572337744958;0.00020313626889808335;0.005059666474371542;0.876237921572021;0.0;;0.00037761781295368523;0.0022512156410134676;0.002074864461625487;;0.00011539948891849634;;;;0.0001616528982560899;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.199054526272216e-09;0.0;0.5458930122455731;0.04692920300135553;0.014552779987471683;0.06787521830445105;0.014857744950992686;0.023634300499865542;0.02722418699782137;0.0;0.011386256235397952;0.0583312083894439;0.011984236398715653;0.09384322753892148;0.0002947407880294457;0.0021725965167782037;0.0010460777433832845;0.0001184216654884594;;0.0006953683602419026;0.06401157192821691;0.00037569920345990437;0.0003746653553647549;;0.0;;;0.00062823720762212;;;;;;0.01222832602113743;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.1557234228543273e-09;0.0;0.5017325673699062;0.04365696596525216;0.016699181300104175;0.07331557101167885;0.016830071877764242;0.026402211199027432;0.027980695708849417;0.0;0.012541755119900815;0.06979786847334243;0.012682223512593615;0.10285024789721225;0.0003069795918592992;0.0024971678133514337;0.0011051207758088558;0.0001233390016427381;;0.0008000263813894198;0.07375191352039968;0.0004013181354734396;0.00038871254255450224;;0.0;;;0.0006627936932244142;;;;;;0.013842888803320326;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;1.1166233254869518e-09;0.0;0.4962271659861817;0.04507988341760147;0.015639986784915735;0.07589608948263818;0.016142154724019097;0.025438049115314717;0.033127174289776296;0.0;0.012796163106036913;0.06891440431496336;0.012669128915923158;0.10457138697243337;0.00032891821690481;0.002496756705501891;0.0010877555507177038;0.00013215355538599764;;0.0007801576734792777;0.07191644968789573;0.00039334405852080334;0.00040232384541276297;;0.0;;;0.0006510949361035772;;;;;;0.013618459656682118;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;7.7733167503288e-10;0.0;0.08633619665186704;0.5913778162149933;0.0186140970325928;0.10639219729449373;0.014414925873603223;0.02967402906277055;0.0;0.0;0.01758663666427224;0.0;0.00040271724835675034;0.12432679094146254;0.0006115875748899346;0.003972934608090711;0.0;0.00016965402195144838;;0.0;0.0;0.00022096726082816058;0.0;;0.0012946707081702947;;;0.0007919216614860071;;;;;;0.0029374454613698055;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Gallium);Gallium (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;7.247218690401202e-10;0.0;0.0;0.7694244093086285;0.16567176777274709;0.0;0.0027663925433203023;0.009990351372244717;0.0;0.014582818042989857;0.0;0.0;0.0;0.0;0.013117811679567451;0.0;0.0;0.005395247639001636;;0.0;0.0;0.0;0.0006198849646727409;;0.0;;;0.0;;;;;;0.018159615359969187;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;9.082046446516713e-06;0.0;0.45651658249276944;0.002601309003436348;0.05114460408785597;0.2907774087935147;0.004760439406963861;0.19045330119070192;0.0019517780971777046;0.0;;0.0010444756433104997;;0.00012073075042509583;;0.00013087272736313487;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;8.528649616953399e-06;0.0;0.4404397303206365;0.002847420979571535;0.049283012806184974;0.3096991881377574;0.004827700229423448;0.18879401822885977;0.002376842561157871;0.0;;0.0010607534184578265;;0.0001266253187874017;;0.0001345927730019635;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;8.445157740881993e-06;0.0;0.44766641497351256;0.0033963316340388213;0.049729211747189486;0.30028992888191264;0.004913293145828396;0.1902181362430236;0.0021174189192415555;0.0;;0.0010070940329195007;;0.00012218919840418618;;0.00012695810808519944;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;7.4304212820207565e-06;0.0;0.4093111956664431;0.018059915398502602;0.04686723640686553;0.3468941290808868;0.002361962245436214;0.17597291943236687;0.0;0.0;;0.0;;0.00011226844243580696;;0.00013828819045771256;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Gold);Gold (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;6.681621034810148e-06;0.0;0.0;0.015532668013566925;0.9839931249646277;0.0;0.0;0.00013182906417867174;0.0;0.00017861472444378787;;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Graphite);Graphite (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;0.0006631747902353729;0.0;0.08502938293972517;0.0007539406552348414;0.0017873096658912613;0.08829694989515377;0.009002485365156347;0.0018156925345141903;0.0026516111042752997;0.0;0.0003309643766414397;0.4944825696877741;0.001436206301547734;0.3082204023118057;0.00011129095284775652;0.00013075922853347018;0.0;0.0;;0.0001210232824435547;0.0005998137933931528;;0.0;;0.0;;;;;;;;;0.004243617648582927;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Graphite);Graphite (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;0.0006418921619540229;0.0;0.08461622924223958;0.0007771146806390478;0.0016705042604462717;0.0912404873992195;0.008519442080918456;0.0017462423764579569;0.0031336784414074713;0.0;0.0003369840014189803;0.48735070305391354;0.0014110977818187049;0.3128736995288275;0.000119030155324002;0.00013046902820129292;0.0;0.0;;0.00011780554170861033;0.0005838349801186056;;0.0;;0.0;;;;;;;;;0.004365374651222586;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Graphite);Graphite (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;0.00032887336439027005;0.0;0.19087727769566498;0.0016955520111795132;0.0032565209853419727;0.17098151521751373;0.01633316089364546;0.0034003927377191877;0.005397474073452497;0.0;0.0007355685306692771;0.004333218024803792;0.002844168823661514;0.588302389702459;0.00022355012751441487;0.00023785210168446305;0.00012961660257756994;0.0;;0.00022007153403946737;0.0013518061452384232;;0.00012155367969027575;;0.0;;;;;;;;;0.008607584571473174;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Graphite);Graphite (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;0.0003265128206094168;0.0;0.021997800814763442;0.26167749718589917;0.0021987524640722134;0.1750408761494763;0.01071857642464583;0.002787771226663951;0.0;0.0;0.0007418581682491304;0.0;0.0;0.5140717305720736;0.00020912396841156255;0.00033254559359449697;0.0;0.0;;0.0;0.0;;0.0;;0.00030191107864652503;;;;;;;;;0.009497497776309144;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Graphite);Graphite (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;0.00016810077581300378;0.0;0.0;0.924488976985626;0.035504299428769905;0.0;0.00457976885700845;0.003242869783760866;0.0;0.004007616506409875;0.0;0.0;0.0;0.0;0.01069822510371307;0.0;0.0;0.0011544131840660525;;0.0;0.000601153597872379;;0.00023780834681112647;;0.0;;;;;;;;;0.015128614284955183;;;
market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;9b766978b5b04e886ae15900efb7e69c;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '9b766978b5b04e886ae15900efb7e69c');Material Demand Footprint;MaterialDemand (Helium);Helium (demand);LiMn2O4, rechargeable, prismatic;LiMn2O4, rechargeable, prismatic;GLO;kilogram;3.322542748974888e-05;0.0;0.0;0.015899434521175926;0.9836077795561423;0.0;0.0;0.00014496418527241444;0.0;0.0002062934203553804;;0.0;0.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC111, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;b18880bba2369a5e12bd69ad239dcbf9;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'b18880bba2369a5e12bd69ad239dcbf9');Material Demand Footprint;MaterialDemand (Helium);Helium (demand);NCA, rechargeable, prismatic;NCA, rechargeable, prismatic;GLO;kilogram;1.767268307638195e-05;0.0;0.8382401569350317;0.00030087678309642017;0.13517537903847018;0.0012871992950347119;0.013313604876981864;0.0006919675639361867;0.005874888620409723;0.0;;0.0032159560911774387;0.00028939527157802446;0.0004351076464907478;;0.00033728018499256155;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NCA, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;5649dd9b7aa34f1a93f87fabfb7ea516;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', '5649dd9b7aa34f1a93f87fabfb7ea516');Material Demand Footprint;MaterialDemand (Helium);Helium (demand);NMC111, rechargeable, prismatic;NMC111, rechargeable, prismatic;GLO;kilogram;1.6402858213288182e-05;0.0;0.8406758998331667;0.00036129774399330263;0.13167895035735044;0.0013317812737283022;0.01382307953864519;0.0006923985669783652;0.006389458066148497;0.0;;0.003105963653124431;0.00030600786838570976;0.00044118286530083113;;0.00032780013039963353;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, NMC811, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;a6340d3ae1622f5fea25af16af07bbc0;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'a6340d3ae1622f5fea25af16af07bbc0');Material Demand Footprint;MaterialDemand (Helium);Helium (demand);NMC811, rechargeable, prismatic;NMC811, rechargeable, prismatic;GLO;kilogram;1.6036688032029693e-05;0.0;0.8359005727243928;0.0003307092673341642;0.1347967393878302;0.0014187620416513764;0.01402506640323788;0.0007098552930736779;0.007405699924184727;0.0;;0.003380814175634653;0.00030320855418839316;0.0004722627914318527;;0.00035896142270429884;;;;;;;;;;;;;;;;;;;;;
market for battery, Li-ion, LFP, rechargeable, prismatic;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;f22991a7a4e1d7ecfa81cdd7453e83d2;ecoinvent;cutoff;3.9;remind;5;Base;2030;('ecoinvent_cutoff_3.9_remind_SSP5-Base_2030', 'f22991a7a4e1d7ecfa81cdd7453e83d2');Material Demand Footprint;MaterialDemand (Helium);Helium (demand);LFP, rechargeable, prismatic;LFP, rechargeable, prismatic;GLO;kilogram;1.2976724368188447e-05;0.0;0.798488544337557;0.05266708895593094;0.13801752930472683;0.0017109968468393534;0.006867856208534047;0.0007123775095130757;0.0;0.0;;0.0;0.0;0.0006529637316483776;;0.0005751476034840036;;;;;;;;;;;;;;;;;;;;;
